time,open,high,low,close,tick_volume
2021-04-12 11:00:00,59776.71,60269.02,59727.45,60241.5,2995.374453
2021-04-12 12:00:00,60241.5,60564.19,60151.03,60421.84,2578.459033
2021-04-12 13:00:00,60421.84,60584.28,60280.0,60304.69,2386.622666
2021-04-12 14:00:00,60301.04,60345.5,59873.04,59888.44,2994.841826
2021-04-12 15:00:00,59888.45,60129.43,59610.96,59986.83,3077.065446
2021-04-12 16:00:00,59986.82,60112.36,59703.02,59972.5,2692.01222
2021-04-12 17:00:00,59972.5,59972.5,59725.35,59749.4,1724.629658
2021-04-12 18:00:00,59749.41,60018.0,59680.9,59988.95,1312.920477
2021-04-12 19:00:00,59988.94,60223.0,59881.28,60090.41,1331.638954
2021-04-12 20:00:00,60090.42,60241.32,59922.22,60049.92,1697.705759
2021-04-12 21:00:00,60049.92,60073.8,59759.05,59992.53,1349.30976
2021-04-12 22:00:00,59992.53,60072.3,59850.0,60044.75,1418.174164
2021-04-12 23:00:00,60044.75,60100.0,59859.06,59860.0,1798.601561
2021-04-13 00:00:00,59860.01,60473.0,59805.15,60452.35,2540.404587
2021-04-13 01:00:00,60452.35,60780.26,60215.0,60641.13,3057.550989
2021-04-13 02:00:00,60641.13,60951.27,60571.42,60829.01,3023.477817
2021-04-13 03:00:00,60829.01,61100.0,60435.28,60493.43,3358.73602
2021-04-13 04:00:00,60493.43,60650.0,60330.74,60585.4,2385.72594
2021-04-13 05:00:00,60585.4,60814.16,60470.0,60668.74,1937.134735
2021-04-13 06:00:00,60668.74,61415.5,60450.25,60719.86,5124.405057
2021-04-13 07:00:00,60719.86,61190.0,60582.21,61050.99,2717.23696
2021-04-13 08:00:00,61050.99,62878.0,61046.45,62711.51,11272.865488
2021-04-13 09:00:00,62711.51,63287.88,62300.88,62924.24,6333.624079
2021-04-13 10:00:00,62924.23,63100.0,62458.0,62745.56,4400.767576
2021-04-13 11:00:00,62745.56,63093.82,62500.0,62942.21,3337.013558
2021-04-13 12:00:00,62942.21,63260.0,62790.85,62973.25,4125.909956
2021-04-13 13:00:00,62973.24,63019.97,62500.0,62787.35,4190.261038
2021-04-13 14:00:00,62787.36,63031.34,62595.66,62920.99,2414.092233
2021-04-13 15:00:00,62921.0,63657.86,62740.0,63331.83,4259.095727
2021-04-13 16:00:00,63331.83,63777.77,62988.0,63150.79,4000.923562
2021-04-13 17:00:00,63150.79,63364.75,63026.46,63332.85,2346.347961
2021-04-13 18:00:00,63328.84,63548.7,62550.0,62641.77,3188.866516
2021-04-13 19:00:00,62641.77,63046.13,62530.0,62997.02,2382.821555
2021-04-13 20:00:00,62997.02,63210.0,62842.99,63167.72,1589.748821
2021-04-13 21:00:00,63167.72,63320.0,62859.43,63139.99,1360.995683
2021-04-13 22:00:00,63139.97,63300.0,62867.02,63238.81,1618.455859
2021-04-13 23:00:00,63238.81,63666.0,63200.0,63575.0,1882.227029
2021-04-14 00:00:00,63575.01,63869.99,63208.97,63315.03,2542.54651
2021-04-14 01:00:00,63315.03,63484.16,63082.0,63446.84,2449.739766
2021-04-14 02:00:00,63446.84,63459.53,63088.5,63208.66,1715.991618
2021-04-14 03:00:00,63208.64,63865.0,63063.32,63749.19,2653.389128
2021-04-14 04:00:00,63749.19,64280.0,63605.85,64268.97,3136.566814
2021-04-14 05:00:00,64268.97,64720.0,63890.54,64038.49,4224.556908
2021-04-14 06:00:00,64038.48,64854.0,63915.0,64577.26,4207.951122
2021-04-14 07:00:00,64577.25,64655.0,64280.0,64288.8,2682.621518
2021-04-14 08:00:00,64288.8,64565.54,63368.0,63928.57,3931.25458
2021-04-14 09:00:00,63928.58,64165.0,63012.84,63568.42,4808.785992
2021-04-14 10:00:00,63568.41,64151.97,63431.98,64099.99,3544.018237
2021-04-14 11:00:00,64100.0,64787.98,64084.64,64511.21,3597.696262
2021-04-14 12:00:00,64509.48,64640.58,63631.58,63871.42,3852.323304
2021-04-14 13:00:00,63871.41,64466.66,63597.23,63772.67,3584.128345
2021-04-14 14:00:00,63777.69,63782.09,62550.0,62996.12,5974.141695
2021-04-14 15:00:00,62997.9,63383.0,62345.67,63045.02,4378.384772
2021-04-14 16:00:00,63045.03,63680.0,62800.0,63484.79,3756.47563
2021-04-14 17:00:00,63484.79,63764.62,62231.49,62250.14,3905.678478
2021-04-14 18:00:00,62250.14,62697.53,61568.0,62119.26,5025.114605
2021-04-14 19:00:00,62119.26,62496.45,61301.0,62150.04,4727.102401
2021-04-14 20:00:00,62150.03,62479.08,61873.51,62397.39,1987.51545
2021-04-14 21:00:00,62397.39,62838.18,62363.5,62773.65,2128.235856
2021-04-14 22:00:00,62773.65,63048.82,62550.0,62842.13,1932.972332
2021-04-14 23:00:00,62842.13,63062.38,62580.37,62959.53,1869.15267
2021-04-15 00:00:00,62959.53,63491.45,62705.0,62705.01,2533.740053
2021-04-15 01:00:00,62705.0,63171.87,62610.49,62660.02,1976.245139
2021-04-15 02:00:00,62660.01,63075.0,62333.55,62821.63,1935.99892
2021-04-15 03:00:00,62821.64,63243.64,62660.01,63056.61,1956.330202
2021-04-15 04:00:00,63056.62,63460.22,62892.49,62950.08,1920.973428
2021-04-15 05:00:00,62950.11,63288.87,62706.4,63109.5,1667.496606
2021-04-15 06:00:00,63109.49,63299.0,62721.16,62936.19,1782.41775
2021-04-15 07:00:00,62936.18,63200.0,62751.36,62842.56,1956.631009
2021-04-15 08:00:00,62842.56,63137.92,62501.14,62615.33,2158.775618
2021-04-15 09:00:00,62615.32,62829.36,62492.46,62615.42,1958.746693
2021-04-15 10:00:00,62615.41,62732.78,62151.0,62154.24,2207.530719
2021-04-15 11:00:00,62159.57,62480.35,62020.0,62361.12,2191.041044
2021-04-15 12:00:00,62359.11,62737.76,62347.36,62635.71,1747.192166
2021-04-15 13:00:00,62637.79,63074.05,62604.12,62918.66,2405.383364
2021-04-15 14:00:00,62918.66,62993.53,62544.78,62627.28,2186.567976
2021-04-15 15:00:00,62627.28,62763.24,62384.79,62715.18,2173.69562
2021-04-15 16:00:00,62715.17,62980.0,62470.37,62665.57,2618.726894
2021-04-15 17:00:00,62665.57,62717.82,62308.0,62581.43,1712.234047
2021-04-15 18:00:00,62581.42,62840.36,62500.41,62733.84,1710.743636
2021-04-15 19:00:00,62733.84,63573.02,62726.02,63363.29,4049.453314
2021-04-15 20:00:00,63363.29,63592.24,63181.37,63350.89,3047.729738
2021-04-15 21:00:00,63350.88,63800.0,63226.72,63369.5,2038.260233
2021-04-15 22:00:00,63369.51,63518.22,63179.2,63252.27,2054.258481
2021-04-15 23:00:00,63252.27,63339.99,62963.78,63159.98,1659.52769
2021-04-16 00:00:00,63158.74,63520.61,63035.71,63360.0,3006.827351
2021-04-16 01:00:00,63360.0,63472.41,62684.01,63015.01,4018.264148
2021-04-16 02:00:00,63015.01,63211.7,62727.62,62830.43,3324.602377
2021-04-16 03:00:00,62830.42,63200.0,62716.8,62937.91,2834.114157
